,youtube_id,comment,like_num
5734,HelenHeard,he let black people out of jsil  trump used that to set up the jail  dismissal of his friends  listen hi voice is deperate  ok keep trump he s is going to bankrupt this country just like he s bankrupt  trump is stealing money from the united states to pay off his personal accounts  trumps as is grass  ok trump what have you done lately  i don t see none of what trump is daying  trump is trying his best to trick you again  trump is stupit  and he has a hateful spirit  just vote for biden and let s  begin to love  life and live  and it s trump time to pay for all the criminal behavior he and his administration has participated in  barr  mitch and all the other clowns that has been lie to cover up trump failers  i don t  look at trump and laugh  i laugh at this country  to think if we allow trump to steal this election were the stupit ones  no honest person said that  wow i m with  biding shut up trump all you do is try to decieve you and your administration  at this point the white house seems to be closed  because we have no one in the white house that is compodent  they are all lier  we can not  not trust trump  he is always up to know dam good when it concerns this country  trump is a greedy thief  listen to what he says about his gamily  he cares nothing about none of us  trump is really a dad selfish brick  he beginning to become a hated man  and i know hate is a strong worf  i will not for give trump  not until  he turns from his evil ways  we owe it to each other to  stop trump from ruining our life s and the life s of our loved ones  ok people we know trump stacks the deck  he s been stacking all his life  barr  we see what his justice is like  trump  oppointtees  all of his picks are liers and and the hardest work they do is to cover up trumps trumped up policies  which is destroying this nation  trump has gone to far as to steal the first election from hilliary  i ask myself what is he really up to  listen to trump now  biden must win  our lives depend on it,10
5735,HeikkiP,trump obliterated joe,0
5736,HeidyAG,who s here bc of social studies hw   smh,0
5737,HeidiGone,biden is so handsome  he has such a nice smile  trump is just plain putrid,0
5738,HehehDhdbdhf,snl needs to do a cover of this,2
5739,HedgehogsRightofPassage,once kings ruled over nations the masses never saw the king today we have kings and we don t see them either  seth meyers john oliver  cnn nbc  fox news just one of the many pawns to make us think we have a choice,0
5740,HeatherSutton,nbc deleting comments    25 when i made mine   out of 13k viewing   trump why did you make it hard to watch   we know biden sucks   i mean sniffs,5
5741,HeartLess,biden for 2020,1
5742,HeHeThatTickles,jojo was so awake tonight    must have had a monster before the debate,8
5743,HaydenBrown,why is joe exotic not in this,0
5744,HatterAlice,folks do you have any idea what this clown s doing    i,26
5745,HatefulMexican,category  comedy,9
5746,HassanYusuf,lair mr sir dont play iin your pople,0
5747,HassanAbdile,looking back the debate    not surprising trump lose the election,0
5748,HaroldHart,smooth  talking   biden  tickles  the   silly  ladies  on  tv     he  cannot  lead  the  great  america,0
5749,HarleyMystique,i honestly was not planning on voting for biden but then i watched this debate,0
5750,HarleyCain,trump 2020,0
5751,HardyG,to each voter please tell me  having in mind this   debate   with whom of the both candidates you would like to discuss your important issues,3
5752,HardinLuzonia,prisident t for 2020 bravo,0
5753,HardAbstract,biden was dodging questions   biden  imma get lucky trump  with what,1
5754,Hanz,good debate,1
5755,HanspalSingh,bro why does this feel like an snl skit,0
5756,HannahBrookes,the us is screwed either way  biden is no better than trump  good luck america  your gonna need it,6
5757,Hannah,you can  t talk about people like they are policies   it is what it is   i  ll tell you what it is it  s a human life it  s a mother a sister a grandparent a son or a father this is just sad,2
5758,HankAcham,thanks  hmm,2
5759,HanLiu,the whole world was watching the debate  however  the debate is delivering the message  the great america is falling down,93
5760,HamiLove,donald trump is the most immature person ive ever seen   he is constantly interrupting joe biden and doesn t even let him speak  so not presidential  i really hope america doesn t make the mistake of selecting trump for a 2nd term  joe biden i love u,0
5761,HalinaBemben,nobody  gets  that   biden and the  entire  democratic  party  are trying  to  save whatever  there s  left of america     i  didn t  see this debate as most of you   i  only saw  trump  playing  biden   sell his lies  and manipulate  you all  trump  is  an  instigator   he is very  hungry  for more power   he needs  more money  and is   not for you all  at all     a good seller  of bolshit     child can tell you  just ask for their  opinion    unbelievable   takes  2 weeks  for  the  incubation  that means  trump was all ready  infect ed     he is test it every day  anyways    my point is trump  knew about it   he purposely  want  to infect biden  so he can win the election    he should  be  prosecuted  for that  if biden test possitive   trump need to go to gail  give trump a broom and have him clean  all the dry leafs  and chopped the tree s     lol         what a moran,0
