	youtube_id	comment	like_num
7530	carlosmoreno	i was wondering why there was a mass of trump slaves and then i remembered i was on the fox news channel	0
7531	carmarusso	trump doesn t know how to be civil  trump is a narcassistic lying instigator who devided the country  quarreling and arguing is what he does	0
7532	caroljoywolf	wait what  he didn t answer the last question about what he would say to the people who didn t vote for him on inauguration day  he talked about something else	0
7533	cathrynLambert	i d vote trump for usa	0
7534	cdfv4	joe biden is litteraly a	0
7535	ceerwbuty	states	0
7536	centozo	trump  moderator  joe  do you need me to breastfeed you	0
7537	cery2012	why it took so much time talking about covid  which no one would know what to do was correct in the beginning how biden want china to follow the international law  follow the rule   since china joined wto  never followed any rule and law   he doesn t say even one word on his plan  liar	2
7538	cesarcunningham	aoc  3   jaja that made my day  trump2020	0
7539	cfraioli5108	trump2020	0
7540	chadKennedy	biden got destroyed	0
7541	chadspeaks	the dems won t stand up to antifa  if they can t handle a bunch of tantruming trust fund babies with bats and laser pointers how will they handle north korea  russia  china  or iran	0
7542	chalkychalky	i m thinking of voting for biden         p  s to be imprisoned for corruption       trump2020	73
7543	chaos777jh	joe is such a lier and nothing more than a political has been	6
7544	chaoticSilence	joe biden is a liar he will ban fracking  oil  coal and anything else kamala orders him to ban	0
7545	charlieparker	again pirana moderator   masque man  who lies  dirty fake dancing	1
7546	chaudo	joe biden for the next president 2020	1
7547	chbrazil	i see that trump is runs for the country  while biden is running for the money	6
7548	che	i support trump i don t know why	0
7549	cheezwombat1	joe is a muppet plain and simple	0
7550	chesterbean	am i the only one who noticed joe is saying he ll do things already in place to fight the virus	38
7551	chidiebereJoshua	trump   it kills all the birds   oh my  i love this man i m a nigerian  but can i vote for trump on november 3rd  i want to vote  he deserves to win	107
7552	chiffchaff	bwahahaha this presidential debate commission is another dem scam force out to corrupt the world  had no idea they r another globalist organization but he explained at the beginning	1
7553	chipfracture	thanks  dnc for screwing us again  get ready for another 4 exhausting obnoxious 4 years of trump	0
7554	chrisdriscoll	like two dudes playing monopoly   you have houses everywhere joe  says the dude with hotels	0
7555	chrish	did he call trump lincoln and lincoln was racist	0
7556	chrishoover	yet this goof joe dont realise how is small businesses going to afford to pay 15 bucks a hourhahaha joe and obama starred the problem at the boarders	261
7557	christ4ever	what s up with sleepy old biden s face  it looks so stiff  he has really gone all the way pumping his face with botox just to make himself look younger  well sorry joe it makes you look creepy    i mean come on man	0
7558	christiantorres	those so called daca kids are mostly in their mid 20s and early 30s  haha sure poor babies  those 500k kids came by them selves with out their parents  i know because i people from central american that s also a lie  no kids were separated from their parents  biden is reading through his notes  he doesn t what he is talking about  where is his puppet master	0
7559	christophermort	the masks are only going to protect you from people spittig on you not protecting people from yhe viruslier lier lierbiden you s o b	0
7560	chuangweiping	biden is corrupt   a traitor selling out usa to line his family s pockets	1
7561	chukwuebukafrank	trump  who build the cages joe  biden  let s talk what we are talking about	264
7562	churchvstheworld	trump2020      the more joe talks the more i can t wait to vote for trump	0
7563	civreal	there are spikes all over cause flu season is about to start again    i m living in the midwest and most people are fine  those who are dying  are the exact same people who are dying from any other flu cold	0
